9875		I		395040		11709
9876		B		394960		8401
9877		B		395000		8381
9878		P		395160		12032
9879		B		395080		8153
9880		B		395120		10283
9881		P		395280		8756
9882		B		395200		6235
9883		B		395240		6275
9884		P		395400		7518
9885		B		395320		6262
9886		B		395360		6354
9887		I		395520		10329
9888		B		395440		6361
9889		B		395480		5738
9890		P		395640		6733
9891		B		395560		5018
9892		B		395600		4999
9893		P		395760		6758
9894		B		395680		5910
9895		B		395720		5842
9896		P		395880		6355
9897		B		395800		4614
9898		B		395840		4773
9899		I		396000		10580
9900		B		395920		5769
9901		B		395960		5859
9902		P		396120		6910
9903		B		396040		5259
9904		B		396080		5167
9905		P		396240		6665
9906		B		396160		5861
9907		B		396200		5803
9908		P		396360		6850
9909		B		396280		4794
9910		B		396320		5254
9911		I		396480		10596
9912		B		396400		5996
9913		B		396440		6063
9914		P		396600		7856
9915		B		396520		6340
9916		B		396560		5892
9917		P		396720		7765
9918		B		396640		6529
9919		B		396680		5914
9920		P		396840		6856
9921		B		396760		6464
9922		B		396800		6402
9923		I		396960		10926
9924		B		396880		6039
9925		B		396920		6350
9926		P		397080		8289
9927		B		397000		6406
9928		B		397040		6269
9929		P		397200		7628
9930		B		397120		5744
9931		B		397160		5562
9932		P		397320		7533
9933		B		397240		6076
9934		B		397280		6111
9935		I		397440		11198
9936		B		397360		5657
9937		B		397400		5981
9938		P		397560		7475
9939		B		397480		6247
9940		B		397520		6040
9941		P		397680		7528
9942		B		397600		6337
9943		B		397640		6186
9944		P		397800		8030
9945		B		397720		6198
9946		B		397760		5900
9947		I		397920		11136
9948		B		397840		6730
9949		B		397880		6543
9950		P		398040		8607
9951		B		397960		6328
9952		B		398000		6253
9953		P		398160		8595
9954		B		398080		6931
9955		B		398120		6875
9956		P		398280		7239
9957		B		398200		5373
9958		B		398240		5485
9959		I		398400		10177
9960		B		398320		5465
9961		B		398360		5032
9962		P		398520		5807
9963		B		398440		5290
9964		B		398480		5044
9965		P		398640		6203
9966		B		398560		4830
9967		B		398600		5078
9968		P		398760		6013
9969		B		398680		5208
9970		B		398720		5285
9971		I		398880		10065
9972		B		398800		4842
9973		B		398840		4559
9974		P		399000		6529
9975		B		398920		4746
9976		B		398960		4892
9977		P		399120		6485
9978		B		399040		5085
9979		B		399080		4922
9980		P		399240		6413
9981		B		399160		5733
9982		B		399200		5872
9983		I		399360		10067
9984		B		399280		5407
9985		B		399320		5168
9986		P		399480		6259
9987		B		399400		4578
9988		B		399440		4633
9989		P		399600		6738
9990		B		399520		5090
9991		B		399560		5290
9992		P		399720		7348
9993		B		399640		5470
9994		B		399680		5665
9995		I		399840		10628
9996		B		399760		6242
9997		B		399800		5817
9998		P		399960		5766
9999		B		399880		5237
10000		B		399920		4947
10001		P		400080		6416
10002		B		400000		5311
10003		B		400040		5215
10004		P		400200		6645
10005		B		400120		4929
10006		B		400160		4926
10007		I		400320		9945
10008		B		400240		4532
10009		B		400280		5287
10010		P		400440		8382
10011		B		400360		5969
10012		B		400400		5798
10013		P		400560		15272
10014		B		400480		6391
10015		B		400520		6828
10016		P		400680		8801
10017		B		400600		6704
10018		B		400640		6543
10019		I		400800		13228
10020		B		400720		5489
10021		B		400760		5708
10022		P		400920		8133
10023		B		400840		7037
10024		B		400880		7453
10025		P		401040		8118
10026		B		400960		6209
10027		B		401000		6103
10028		P		401160		8695
10029		B		401080		7063
10030		B		401120		7468
10031		I		401280		13413
10032		B		401200		6525
10033		B		401240		6157
10034		P		401400		7984
10035		B		401320		6110
10036		B		401360		6134
10037		P		401520		7730
10038		B		401440		6874
10039		B		401480		6460
10040		P		401640		7397
10041		B		401560		5450
10042		B		401600		5877
10043		I		401760		13138
10044		B		401680		7107
10045		B		401720		7044
10046		P		401880		7671
10047		B		401800		5900
10048		B		401840		5733
10049		P		402000		6891
10050		B		401920		5880
10051		B		401960		5902
10052		P		402120		6440
10053		B		402040		5460
10054		B		402080		5455
10055		I		402240		13022
10056		B		402160		5085
10057		B		402200		5448
10058		P		402360		7154
10059		B		402280		5822
10060		B		402320		6117
10061		P		402480		15259
10062		B		402400		6534
10063		B		402440		8371
10064		P		402600		10629
10065		B		402520		8709
10066		B		402560		8226
10067		I		402720		12965
10068		B		402640		6725
10069		B		402680		6724
10070		P		402840		10046
10071		B		402760		8025
10072		B		402800		8597
10073		P		402960		10323
10074		B		402880		7604
10075		B		402920		7722
10076		P		403080		10411
10077		B		403000		8670
10078		B		403040		8779
10079		I		403200		13004
10080		B		403120		8457
10081		B		403160		8149
10082		P		403320		10277
10083		B		403240		8675
10084		B		403280		8768
10085		P		403440		10337
10086		B		403360		8598
10087		B		403400		8058
10088		P		403560		10057
10089		B		403480		7667
10090		B		403520		7703
10091		I		403680		12721
10092		B		403600		8656
10093		B		403640		8251
10094		P		403800		10153
10095		B		403720		7231
10096		B		403760		7195
10097		P		403920		10488
10098		B		403840		8771
10099		B		403880		9472
10100		P		404040		11101
10101		B		403960		8878
10102		B		404000		8807
10103		I		404160		13222
10104		B		404080		9271
10105		B		404120		9407
10106		P		404280		11248
10107		B		404200		9495
10108		B		404240		8972
10109		P		404400		9696
10110		B		404320		8597
10111		B		404360		8652
10112		P		404520		12702
10113		B		404440		9356
10114		B		404480		7046
10115		I		404640		11026
10116		B		404560		4974
10117		B		404600		6472
10118		P		404760		9509
10119		B		404680		8227
10120		B		404720		7772
10121		P		404880		8508
10122		B		404800		5171
10123		B		404840		5309
10124		P		405000		9199
10125		B		404920		7859
10126		B		404960		7664
10127		I		405120		12169
10128		B		405040		5129
10129		B		405080		5399
10130		P		405240		6304
10131		B		405160		5154
10132		B		405200		5161
10133		P		405360		5976
10134		B		405280		4756
10135		B		405320		4861
10136		P		405480		5511
10137		B		405400		4849
10138		B		405440		4896
10139		I		405600		11948
10140		B		405520		4891
10141		B		405560		4690
10142		P		405720		7452
10143		B		405640		4897
10144		B		405680		5489
10145		P		405840		7604
10146		B		405760		5261
10147		B		405800		5732
10148		P		405960		5711
10149		B		405880		4630
10150		B		405920		4630
10151		I		406080		12075
10152		B		406000		5085
10153		B		406040		4711
10154		P		406200		5963
10155		B		406120		4922
10156		B		406160		4982
10157		P		406320		6326
10158		B		406240		5321
10159		B		406280		5426
10160		P		406440		5956
10161		B		406360		4779
10162		B		406400		4743
10163		I		406560		12088
10164		B		406480		4374
10165		B		406520		4420
10166		P		406680		6270
10167		B		406600		4880
10168		B		406640		5074
10169		P		406800		16021
10170		B		406720		8297
10171		B		406760		7598
10172		P		406920		7888
10173		B		406840		6076
10174		B		406880		5916
10175		I		407040		13449
10176		B		406960		6627
10177		B		407000		6440
10178		P		407160		7962
10179		B		407080		6325
10180		B		407120		6177
10181		P		407280		7280
10182		B		407200		6322
10183		B		407240		5837
10184		P		407400		7183
10185		B		407320		6061
10186		B		407360		6039
10187		I		407520		13425
10188		B		407440		6169
10189		B		407480		5970
10190		P		407640		8123
10191		B		407560		6762
10192		B		407600		6523
10193		P		407760		7647
10194		B		407680		5633
10195		B		407720		6263
10196		P		407880		7371
10197		B		407800		6371
10198		B		407840		6411
10199		I		408000		13243
10200		B		407920		6035
10201		B		407960		6078
10202		P		408120		7914
10203		B		408040		6435
10204		B		408080		6110
10205		P		408240		7842
10206		B		408160		6783
10207		B		408200		6683
10208		P		408360		7697
10209		B		408280		5749
10210		B		408320		5870
10211		I		408480		13351
10212		B		408400		6662
10213		B		408440		6348
10214		P		408600		7902
10215		B		408520		6211
10216		B		408560		6517
10217		P		408720		7325
10218		B		408640		6001
10219		B		408680		6053
10220		P		408840		7799
10221		B		408760		5779
10222		B		408800		6095
10223		I		408960		13405
10224		B		408880		5990
10225		B		408920		5565
10226		P		409080		7981
10227		B		409000		6617
10228		B		409040		6784
10229		P		409200		7332
10230		B		409120		5894
10231		B		409160		5499
10232		P		409320		7357
10233		B		409240		6457
10234		B		409280		6391
10235		I		409440		13410
10236		B		409360		5726
10237		B		409400		5816
10238		P		409560		11637
10239		B		409480		7366
10240		B		409520		6889
10241		P		409680		15312
10242		B		409600		10901
10243		B		409640		9149
10244		P		409800		9088
10245		B		409720		6120
10246		B		409760		5853
10247		I		409920		13000
10248		B		409840		8632
10249		B		409880		8567
10250		P		410040		8411
10251		B		409960		6008
10252		B		410000		5916
10253		P		410160		8529
10254		B		410080		6868
10255		B		410120		6653
10256		P		410280		7652
10257		B		410200		5639
10258		B		410240		5610
10259		I		410400		13265
10260		B		410320		6576
10261		B		410360		5991
10262		P		410520		8934
10263		B		410440		7017
10264		B		410480		7308
10265		P		410640		8903
10266		B		410560		6136
10267		B		410600		6167
10268		P		410760		8867
10269		B		410680		6829
10270		B		410720		7085
10271		I		410880		13551
10272		B		410800		5731
10273		B		410840		5663
10274		P		411000		7197
10275		B		410920		5793
10276		B		410960		6023
10277		P		411120		6906
10278		B		411040		5875
10279		B		411080		5835
10280		P		411240		6547
10281		B		411160		5611
10282		B		411200		5377
10283		I		411360		13674
10284		B		411280		5977
10285		B		411320		5859
10286		P		411480		6960
10287		B		411400		5896
10288		B		411440		5522
10289		P		411600		7276
10290		B		411520		6625
10291		B		411560		6235
10292		P		411720		7753
10293		B		411640		5629
10294		B		411680		6821
10295		I		411840		13680
10296		B		411760		6906
10297		B		411800		6740
10298		P		411960		10573
10299		B		411880		7417
10300		B		411920		10983
10301		P		412080		10975
10302		B		412000		7321
10303		B		412040		7329
10304		P		412200		7361
10305		B		412120		5961
10306		B		412160		6229
10307		I		412320		13590
10308		B		412240		5778
10309		B		412280		5724
10310		P		412440		10828
10311		B		412360		6604
10312		B		412400		6721
10313		P		412560		14669
10314		B		412480		7723
10315		B		412520		6258
10316		P		412680		7543
10317		B		412600		5062
10318		B		412640		5147
10319		I		412800		12068
10320		B		412720		6041
10321		B		412760		5170
10322		P		412920		9863
10323		B		412840		6658
10324		B		412880		7619
10325		P		413040		8771
10326		B		412960		5597
10327		B		413000		5540
10328		P		413160		8938
10329		B		413080		7844
10330		B		413120		7821
10331		I		413280		12222
10332		B		413200		5692
10333		B		413240		6590
10334		P		413400		12132
10335		B		413320		10192
10336		B		413360		10031
10337		P		413520		10832
10338		B		413440		8359
10339		B		413480		7942
10340		P		413640		9299
10341		B		413560		6185
10342		B		413600		5866
10343		I		413760		12860
10344		B		413680		7348
10345		B		413720		7608
10346		P		413880		9432
10347		B		413800		6257
10348		B		413840		5915
10349		P		414000		10185
10350		B		413920		9166
10351		B		413960		9114
10352		P		414120		9277
10353		B		414040		6181
10354		B		414080		7900
10355		I		414240		12874
10356		B		414160		7502
10357		B		414200		7386
10358		P		414360		9498
10359		B		414280		7976
10360		B		414320		8067
10361		P		414480		8709
10362		B		414400		6408
10363		B		414440		6772
10364		P		414600		8253
10365		B		414520		7262
10366		B		414560		7329
10367		I		414720		12443
10368		B		414640		5381
10369		B		414680		5260
10370		P		414840		6191
10371		B		414760		4900
10372		B		414800		5158
10373		P		414960		5864
10374		B		414880		4867
10375		B		414920		4760
10376		P		415080		5832
10377		B		415000		5170
10378		B		415040		4758
10379		I		415200		12381
10380		B		415120		5908
10381		B		415160		7173
10382		P		415320		8533
10383		B		415240		5436
10384		B		415280		5606
10385		P		415440		5655
10386		B		415360		5442
10387		B		415400		5436
10388		P		415560		5745
10389		B		415480		4786
10390		B		415520		4525
10391		I		415680		12569
10392		B		415600		5178
10393		B		415640		5431
10394		P		415800		6352
10395		B		415720		4561
10396		B		415760		4799
10397		P		415920		6250
10398		B		415840		5212
10399		B		415880		4916
10400		P		416040		5823
10401		B		415960		4809
10402		B		416000		4763
10403		I		416160		12376
10404		B		416080		4932
10405		B		416120		5281
10406		P		416280		7976
10407		B		416200		6029
10408		B		416240		6649
10409		P		416400		6328
10410		B		416320		4785
10411		B		416360		4821
10412		P		416520		5723
10413		B		416440		5167
10414		B		416480		5150
10415		I		416640		12336
10416		B		416560		4481
10417		B		416600		4929
10418		P		416760		8829
10419		B		416680		5461
10420		B		416720		5617
10421		P		416880		9120
10422		B		416800		8151
10423		B		416840		8037
10424		P		417000		6774
10425		B		416920		5107
10426		B		416960		4898
10427		I		417120		12630
10428		B		417040		4901
10429		B		417080		4842
10430		P		417240		6273
10431		B		417160		4876
10432		B		417200		5323
10433		P		417360		5559
10434		B		417280		4976
10435		B		417320		4868
10436		P		417480		8194
10437		B		417400		7485
10438		B		417440		7482
10439		I		417600		12490
10440		B		417520		5828
10441		B		417560		4826
10442		P		417720		8941
10443		B		417640		7922
10444		B		417680		7981
10445		P		417840		8675
10446		B		417760		5526
10447		B		417800		5833
10448		P		417960		13184
10449		B		417880		6981
10450		B		417920		5710
10451		I		418080		11438
10452		B		418000		8365
10453		B		418040		7491
10454		P		418200		8267
10455		B		418120		5708
10456		B		418160		4921
10457		P		418320		5363
10458		B		418240		5355
10459		B		418280		4619
10460		P		418440		5347
10461		B		418360		4544
10462		B		418400		4641
10463		I		418560		11506
10464		B		418480		4189
10465		B		418520		4308
10466		P		418680		6014
10467		B		418600		4948
10468		B		418640		5176
10469		P		418800		5710
10470		B		418720		4483
10471		B		418760		4472
10472		P		418920		9693
10473		B		418840		8867
10474		B		418880		8817
10475		I		419040		10927
10476		B		418960		5759
10477		B		419000		7069
10478		P		419160		8431
10479		B		419080		5806
10480		B		419120		4795
10481		P		419280		5749
10482		B		419200		4835
10483		B		419240		4842
10484		P		419400		5336
10485		B		419320		4173
10486		B		419360		4294
10487		I		419520		10768
10488		B		419440		4842
10489		B		419480		4774
10490		P		419640		5707
10491		B		419560		4551
10492		B		419600		4833
10493		P		419760		5455
10494		B		419680		4698
10495		B		419720		4852
10496		P		419880		5067
10497		B		419800		4544
10498		B		419840		4584
10499		I		420000		10774
10500		B		419920		4247
10501		B		419960		4053
10502		P		420120		6429
10503		B		420040		5530
10504		B		420080		5468
10505		P		420240		5696
10506		B		420160		4566
10507		B		420200		4438
10508		P		420360		5391
10509		B		420280		4932
10510		B		420320		4858
10511		I		420480		10900
10512		B		420400		4218
10513		B		420440		4993
10514		P		420600		8160
10515		B		420520		5010
10516		B		420560		5893
10517		P		420720		7851
10518		B		420640		5631
10519		B		420680		7097
10520		P		420840		6118
10521		B		420760		4558
10522		B		420800		4796
10523		I		420960		10878
10524		B		420880		4749
10525		B		420920		4735
10526		P		421080		5962
10527		B		421000		4456
10528		B		421040		4560
10529		P		421200		5382
10530		B		421120		5009
10531		B		421160		4395
10532		P		421320		5099
10533		B		421240		4320
10534		B		421280		4176
10535		I		421440		10785
10536		B		421360		4875
10537		B		421400		4888
10538		P		421560		6858
10539		B		421480		5403
10540		B		421520		5806
10541		P		421680		5664
10542		B		421600		4595
10543		B		421640		4380
10544		P		421800		10520
10545		B		421720		6210
10546		B		421760		6490
10547		I		421920		11123
10548		B		421840		12864
10549		B		421880		12150
10550		P		422040		9706
10551		B		421960		8788
10552		B		422000		5414
10553		P		422160		5572
10554		B		422080		4418
10555		B		422120		4589
10556		P		422280		5052
10557		B		422200		4403
10558		B		422240		4454
10559		I		422400		10654
10560		B		422320		6380
10561		B		422360		6380
10562		P		422520		5339
10563		B		422440		4434
10564		B		422480		4208
10565		P		422640		5091
10566		B		422560		4395
10567		B		422600		4362
10568		P		422760		13914
10569		B		422680		4638
10570		B		422720		4864
10571		I		422880		11384
10572		B		422800		5594
10573		B		422840		6647
10574		P		423000		10116
10575		B		422920		7557
10576		B		422960		7334
10577		P		423120		9826
10578		B		423040		9349
10579		B		423080		9271
10580		P		423240		8322
10581		B		423160		6002
10582		B		423200		5113
10583		I		423360		11472
10584		B		423280		6627
10585		B		423320		6531
10586		P		423480		7990
10587		B		423400		5244
10588		B		423440		5628
10589		P		423600		17269
10590		B		423520		11131
10591		B		423560		9712
10592		P		423720		10268
10593		B		423640		6753
10594		B		423680		9500
10595		I		423840		14162
10596		B		423760		7549
10597		B		423800		6416
10598		P		423960		10423
10599		B		423880		8165
10600		B		423920		8276
10601		P		424080		7945
10602		B		424000		6332
10603		B		424040		6253
10604		P		424200		6605
10605		B		424120		6834
10606		B		424160		6954
10607		I		424320		14214
10608		B		424240		6618
10609		B		424280		7062
10610		P		424440		11421
10611		B		424360		9654
10612		B		424400		7968
10613		P		424560		10329
10614		B		424480		6838
10615		B		424520		7195
10616		P		424680		14270
10617		B		424600		7304
10618		B		424640		8246
10619		I		424800		11990
10620		B		424720		6385
10621		B		424760		6879
10622		P		424920		7737
10623		B		424840		5489
10624		B		424880		5641
10625		P		425040		7311
10626		B		424960		5370
10627		B		425000		5044
10628		P		425160		9306
10629		B		425080		5727
10630		B		425120		6970
10631		I		425280		12111
10632		B		425200		8619
10633		B		425240		8149
10634		P		425400		10454
10635		B		425320		8123
10636		B		425360		9281
10637		P		425520		11623
10638		B		425440		8943
10639		B		425480		5899
10640		P		425640		10947
10641		B		425560		9589
10642		B		425600		9949
10643		I		425760		10831
10644		B		425680		5507
10645		B		425720		6583
10646		P		425880		10418
10647		B		425800		9176
10648		B		425840		8938
10649		P		426000		14219
10650		B		425920		8826
10651		B		425960		6025
10652		P		426120		12102
10653		B		426040		11647
10654		B		426080		11854
10655		I		426240		11176
10656		B		426160		9084
10657		B		426200		9381
10658		P		426360		10409
10659		B		426280		9593
10660		B		426320		9770
10661		P		426480		11382
10662		B		426400		9845
10663		B		426440		9442
10664		P		426600		10389
10665		B		426520		10223
10666		B		426560		9603
10667		I		426720		11382
10668		B		426640		9765
10669		B		426680		9603
10670		P		426840		11183
10671		B		426760		10300
10672		B		426800		11620
10673		P		426960		11295
10674		B		426880		11220
10675		B		426920		10634
10676		P		427080		10547
10677		B		427000		9116
10678		B		427040		7473
10679		I		427200		11074
10680		B		427120		6559
10681		B		427160		7447
10682		P		427320		10150
10683		B		427240		5663
10684		B		427280		9704
10685		P		427440		7626
10686		B		427360		6873
10687		B		427400		5413
10688		P		427560		8731
10689		B		427480		5769
10690		B		427520		7995
10691		I		427680		10464
10692		B		427600		7494
10693		B		427640		7688
10694		P		427800		7634
10695		B		427720		6647
10696		B		427760		5450
10697		P		427920		6358
10698		B		427840		4605
10699		B		427880		4710
10700		P		428040		6822
10701		B		427960		4776
10702		B		428000		4901
10703		I		428160		10800
10704		B		428080		4341
10705		B		428120		4262
10706		P		428280		5374
10707		B		428200		4198
10708		B		428240		4513
10709		P		428400		4770
10710		B		428320		4560
10711		B		428360		4381
10712		P		428520		5014
10713		B		428440		4278
10714		B		428480		4203
10715		I		428640		11969
10716		B		428560		8239
10717		B		428600		6716
10718		P		428760		6870
10719		B		428680		5175
10720		B		428720		5073
10721		P		428880		7061
10722		B		428800		5522
10723		B		428840		5926
10724		P		429000		7780
10725		B		428920		5450
10726		B		428960		5456
10727		I		429120		12094
10728		B		429040		6684
10729		B		429080		6635
10730		P		429240		8305
10731		B		429160		5469
10732		B		429200		5516
10733		P		429360		9245
10734		B		429280		7252
10735		B		429320		6617
10736		P		429480		8858
10737		B		429400		6214
10738		B		429440		7582
10739		I		429600		12090
10740		B		429520		5838
10741		B		429560		5398
10742		P		429720		8047
10743		B		429640		6922
10744		B		429680		7205
10745		P		429840		7010
10746		B		429760		5043
10747		B		429800		5321
10748		P		429960		11100
10749		B		429880		6777
10750		B		429920		6352
10751		I		430080		8542
10752		B		430000		4452
10753		B		430040		4428
10754		P		430200		4879
10755		B		430120		4010
10756		B		430160		4028
10757		P		430320		621
10758		B		430240		1592
10759		B		430280		367
10760		P		430440		197
10761		B		430360		97
10762		B		430400		88
10763		I		430560		520
10764		B		430480		178
10765		B		430520		174
10766		P		430680		181
10767		B		430600		91
10768		B		430640		100
10769		P		430800		7596
10770		B		430720		2216
10771		B		430760		2625
10772		P		430920		10612
10773		B		430840		4759
10774		B		430880		5437
10775		I		431040		12662
10776		B		430960		5858
10777		B		431000		6026
10778		P		431160		11168
10779		B		431080		6700
10780		B		431120		7386
10781		P		431280		9275
10782		B		431200		8548
10783		B		431240		8618
10784		P		431400		8556
10785		B		431320		5819
10786		B		431360		6073
10787		I		431520		13300
10788		B		431440		6888
10789		B		431480		7020
10790		P		431640		8930
10791		B		431560		6031
10792		B		431600		8509
10793		P		431760		8063
10794		B		431680		8395
10795		B		431720		7694
10796		P		431880		8714
10797		B		431800		7038
10798		B		431840		6441
10799		I		432000		12299
10800		B		431920		6509
10801		B		431960		6616
10802		P		432120		8768
10803		B		432040		8290
10804		B		432080		8683
10805		P		432240		9187
10806		B		432160		8917
10807		B		432200		8553
10808		P		432360		8155
10809		B		432280		7810
10810		B		432320		9374
10811		I		432480		12843
10812		B		432400		8090
10813		B		432440		7701
10814		P		432600		8492
10815		B		432520		7554
10816		B		432560		8768
10817		P		432720		8658
10818		B		432640		8192
10819		B		432680		7379
10820		P		432840		7405
10821		B		432760		6993
10822		B		432800		7326
10823		I		432960		11572
10824		B		432880		7312
10825		B		432920		7410
10826		P		433080		9766
10827		B		433000		7322
10828		B		433040		7251
10829		P		433200		9734
10830		B		433120		7448
10831		B		433160		8018
10832		P		433320		8674
10833		B		433240		9369
10834		B		433280		8725
10835		I		433440		13221
10836		B		433360		9244
10837		B		433400		9499
10838		P		433560		9157
10839		B		433480		9422
10840		B		433520		9116
10841		P		433680		9232
10842		B		433600		7886
10843		B		433640		9206
10844		P		433800		9685
10845		B		433720		8964
10846		B		433760		6998
10847		I		433920		12306
10848		B		433840		7220
10849		B		433880		7477
10850		P		434040		9474
10851		B		433960		8607
10852		B		434000		8901
10853		P		434160		10277
10854		B		434080		9029
10855		B		434120		8207
10856		P		434280		9735
10857		B		434200		8816
10858		B		434240		7237
10859		I		434400		12860
10860		B		434320		9463
10861		B		434360		9260
10862		P		434520		8786
10863		B		434440		8199
10864		B		434480		8156
10865		P		434640		8203
10866		B		434560		8875
10867		B		434600		7969
10868		P		434760		8111
10869		B		434680		6963
10870		B		434720		8081
10871		I		434880		11839
10872		B		434800		8385
10873		B		434840		8034
10874		P		435000		9766
10875		B		434920		7498
10876		B		434960		7225
10877		P		435120		8240
10878		B		435040		7759
10879		B		435080		8783
10880		P		435240		8781
10881		B		435160		8657
10882		B		435200		9129
10883		I		435360		12878
10884		B		435280		8237
10885		B		435320		8428
10886		P		435480		8324
10887		B		435400		9224
10888		B		435440		8307
10889		P		435600		8399
10890		B		435520		8219
10891		B		435560		9201
10892		P		435720		10238
10893		B		435640		9064
10894		B		435680		7943
10895		I		435840		12006
10896		B		435760		7888
10897		B		435800		6975
10898		P		435960		7517
10899		B		435880		7810
10900		B		435920		8773
10901		P		436080		10100
10902		B		436000		8430
10903		B		436040		7429
10904		P		436200		8783
10905		B		436120		8169
10906		B		436160		8743
10907		I		436320		12604
10908		B		436240		8986
10909		B		436280		8742
10910		P		436440		9026
10911		B		436360		8433
10912		B		436400		8447
10913		P		436560		8505
10914		B		436480		8148
10915		B		436520		7937
10916		P		436680		8638
10917		B		436600		8481
10918		B		436640		8840
10919		I		436800		12000
10920		B		436720		8604
10921		B		436760		8619
10922		P		436920		10384
10923		B		436840		7278
10924		B		436880		7061
10925		P		437040		9303
10926		B		436960		8083
10927		B		437000		9709
10928		P		437160		10262
10929		B		437080		8180
10930		B		437120		8545
10931		I		437280		12556
10932		B		437200		8832
10933		B		437240		8241
10934		P		437400		9062
10935		B		437320		9353
10936		B		437360		9221
10937		P		437520		10079
10938		B		437440		8946
10939		B		437480		8392
10940		P		437640		8839
10941		B		437560		9350
10942		B		437600		7239
10943		I		437760		11784
10944		B		437680		7297
10945		B		437720		7830
10946		P		437880		8595
10947		B		437800		8649
10948		B		437840		9025
10949		P		438000		10676
10950		B		437920		8205
10951		B		437960		7001
10952		P		438120		9062
10953		B		438040		8748
10954		B		438080		9875
10955		I		438240		12838
10956		B		438160		8207
10957		B		438200		9432
10958		P		438360		9263
10959		B		438280		8150
10960		B		438320		9796
10961		P		438480		9465
10962		B		438400		8997
10963		B		438440		7987
10964		P		438600		8436
10965		B		438520		7812
10966		B		438560		8605
10967		I		438720		12142
10968		B		438640		6863
10969		B		438680		6843
10970		P		438840		8460
10971		B		438760		6371
10972		B		438800		5962
10973		P		438960		14854
10974		B		438880		7627
10975		B		438920		6389
10976		P		439080		5754
10977		B		439000		5251
10978		B		439040		5471
10979		I		439200		12742
10980		B		439120		4718
10981		B		439160		4693
10982		P		439320		8098
10983		B		439240		5500
10984		B		439280		5445
10985		P		439440		8657
10986		B		439360		5938
10987		B		439400		5922
10988		P		439560		7484
10989		B		439480		6612
10990		B		439520		7446
10991		I		439680		13031
10992		B		439600		7949
10993		B		439640		6349
10994		P		439800		12457
10995		B		439720		9644
10996		B		439760		6783
10997		P		439920		11848
10998		B		439840		10025
10999		B		439880		10151
11000		P		440040		11271
11001		B		439960		7520
11002		B		440000		6869
11003		I		440160		13055
11004		B		440080		5715
11005		B		440120		6813
11006		P		440280		10975
11007		B		440200		9453
11008		B		440240		9223
11009		P		440400		9709
11010		B		440320		5785
11011		B		440360		5519
11012		P		440520		9347
11013		B		440440		7963
11014		B		440480		8011
11015		I		440640		12825
11016		B		440560		4664
11017		B		440600		4841
11018		P		440760		6030
11019		B		440680		5103
11020		B		440720		5367
11021		P		440880		6341
11022		B		440800		4960
11023		B		440840		4966
11024		P		441000		5807
11025		B		440920		5129
11026		B		440960		5246
11027		I		441120		12835
11028		B		441040		4765
11029		B		441080		4841
11030		P		441240		6449
11031		B		441160		5217
11032		B		441200		5100
11033		P		441360		8836
11034		B		441280		7469
11035		B		441320		7591
11036		P		441480		9702
11037		B		441400		5653
11038		B		441440		5830
11039		I		441600		13097
11040		B		441520		9159
11041		B		441560		9038
11042		P		441720		10874
11043		B		441640		9277
11044		B		441680		6346
11045		P		441840		10218
11046		B		441760		8571
11047		B		441800		8860
11048		P		441960		9620
11049		B		441880		7835
11050		B		441920		6555
11051		I		442080		12848
11052		B		442000		5938
11053		B		442040		6373
11054		P		442200		8006
11055		B		442120		6863
11056		B		442160		6818
11057		P		442320		7165
11058		B		442240		5180
11059		B		442280		5308
11060		P		442440		6533
11061		B		442360		5533
11062		B		442400		5546
11063		I		442560		12909
11064		B		442480		4895
11065		B		442520		4830
11066		P		442680		6220
11067		B		442600		5235
11068		B		442640		4798
11069		P		442800		5816
11070		B		442720		4964
11071		B		442760		5099
11072		P		442920		5190
11073		B		442840		4812
11074		B		442880		5033
11075		I		443040		12824
11076		B		442960		4679
11077		B		443000		4796
11078		P		443160		6137
11079		B		443080		5078
11080		B		443120		5194
11081		P		443280		5712
11082		B		443200		4805
11083		B		443240		4785
11084		P		443400		9661
11085		B		443320		5190
11086		B		443360		8971
11087		I		443520		10380
11088		B		443440		9915
11089		B		443480		9215
11090		P		443640		8632
11091		B		443560		9457
11092		B		443600		9114
11093		P		443760		6288
11094		B		443680		5827
11095		B		443720		5915
11096		P		443880		7153
11097		B		443800		6688
11098		B		443840		7007
11099		I		444000		8539
11100		B		443920		7148
11101		B		443960		7048
11102		P		444120		6427
11103		B		444040		5981
11104		B		444080		5640
11105		P		444240		5667
11106		B		444160		4165
11107		B		444200		3901
11108		P		444360		4802
11109		B		444280		3975
11110		B		444320		4114
11111		I		444480		8286
11112		B		444400		3566
11113		B		444440		3489
11114		P		444600		4783
11115		B		444520		3964
11116		B		444560		4055
11117		P		444720		4343
11118		B		444640		3611
11119		B		444680		3782
11120		P		444840		3940
11121		B		444760		3552
11122		B		444800		3468
11123		I		444960		8254
11124		B		444880		3632
11125		B		444920		3515
11126		P		445080		4371
11127		B		445000		3692
11128		B		445040		3671
11129		P		445200		3992
11130		B		445120		3578
11131		B		445160		3642
11132		P		445320		5117
11133		B		445240		3818
11134		B		445280		3882
11135		I		445440		10297
11136		B		445360		5913
11137		B		445400		5425
11138		P		445560		5375
11139		B		445480		4652
11140		B		445520		4813
11141		P		445680		5498
11142		B		445600		4473
11143		B		445640		4603
11144		P		445800		5722
11145		B		445720		4432
11146		B		445760		4392
11147		I		445920		10313
